political_subdivision,election_date,election_name,total Prov ballots,total prov ballots counted,precinct_number,reg_voters,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,"Chief Justice, Supreme Court",Nathan Hecht,REP,11,21,0,11
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,REP,11,19,0,11
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,12,20,0,12
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,"Justice, Supreme Court, Place 8",Brett Busby,REP,11,20,0,11
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,3,6,0,3
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,8,14,0,8
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,11,20,0,11
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,"Judge, Court of Criminal Appeals, Place 9",David Newell,REP,11,19,0,11
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,"State Senator, District 21",Frank Pomeroy,REP,11,19,0,11
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,"State Representative, District 43",J. M. Lozano,REP,11,24,0,11
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,REP,11,21,0,11
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,REP,13,22,0,13
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,12,20,0,12
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,"District Attorney, 36th Judicial District",Samuel Smith Jr,REP,11,19,0,11
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,County Attorney,Tamara Cochran-May,REP,12,19,0,12
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Sheriff,Oscar Rivera,REP,8,23,0,8
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Sheriff,Daniel Lorberau,REP,5,3,0,5
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,12,21,0,12
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,"County Commissioner, Precinct 1","William ""SKI"" Zagorski",REP,11,18,0,11
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,"Constable, Precinct No. 8",JP Easley,REP,11,21,0,11
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,County Chairman,Michael Carter,REP,12,18,0,12
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 1,Yes,REP,9,19,0,9
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 1,No,REP,3,7,0,3
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 2,Yes,REP,10,17,0,10
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 2,No,REP,2,10,0,2
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 3,Yes,REP,11,26,0,11
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 3,No,REP,1,0,0,1
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 4,Yes,REP,12,23,0,12
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 4,No,REP,0,2,0,0
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 5,Yes,REP,12,25,0,12
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 5,No,REP,0,2,0,0
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 6,Yes,REP,12,25,0,12
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 6,No,REP,0,1,0,0
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 7,Yes,REP,12,25,0,12
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 7,No,REP,0,1,0,0
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 8,Yes,REP,12,26,0,12
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 8,No,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 9,Yes,REP,12,23,0,12
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 9,No,REP,0,2,0,0
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 10,Yes,REP,11,23,0,11
San Patricio County,3/3/20,Republican Primary Election,,,113,1242,1242,Proposition 10,No,REP,1,3,0,1
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,President,Joe Walsh,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,President,Matthew John Matern,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,President,Donald J. Trump,REP,159,150,7,152
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,President,Bill Weld,REP,1,1,0,1
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,President,Zoltan G. Istvan,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,President,Bob Ely,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,President,Uncommitted,REP,4,7,1,3
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,United States Senator,Mark Yancey,REP,7,19,0,7
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,United States Senator,Virgil Bierschwale,REP,1,1,0,1
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,United States Senator,Dwayne Stovall,REP,16,23,0,16
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,United States Senator,John Cornyn,REP,124,93,8,116
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,United States Senator,John Anthony Castro,REP,6,6,0,6
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"United States Representative,
District No. 27",Michael Cloud,REP,155,144,8,147
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Railroad Commissioner,Ryan Sitton,REP,41,29,5,36
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Railroad Commissioner,"James ""Jim"" Wright",REP,108,100,3,105
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"Chief Justice, Supreme Court",Nathan Hecht,REP,144,128,8,136
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,REP,138,127,8,130
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,139,127,8,131
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"Justice, Supreme Court, Place 8",Brett Busby,REP,138,127,8,130
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,84,73,1,83
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,61,53,5,56
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,140,126,8,132
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"Judge, Court of Criminal Appeals, Place 9",David Newell,REP,139,125,8,131
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"State Senator, District 21",Frank Pomeroy,REP,142,122,8,134
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"State Representative, District 43",J. M. Lozano,REP,151,132,8,143
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,REP,131,127,8,123
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,REP,132,126,8,124
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,144,123,8,136
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"District Attorney, 36th Judicial District",Samuel Smith Jr,REP,138,124,8,130
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,County Attorney,Tamara Cochran-May,REP,136,123,8,128
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Sheriff,Oscar Rivera,REP,72,66,2,70
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Sheriff,Daniel Lorberau,REP,91,78,5,86
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,139,124,8,131
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"Constable, Precinct No. 6",Kody Fahrenthold,REP,94,74,4,90
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,"Constable, Precinct No. 6",Ronald Howe,REP,68,70,2,66
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,County Chairman,Michael Carter,REP,138,125,8,130
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 1,Yes,REP,141,132,8,133
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 1,No,REP,18,25,0,18
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 2,Yes,REP,144,132,8,136
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 2,No,REP,19,23,0,19
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 3,Yes,REP,159,139,8,151
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 3,No,REP,6,14,0,6
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 4,Yes,REP,160,150,8,152
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 4,No,REP,1,9,0,1
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 5,Yes,REP,151,149,8,143
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 5,No,REP,11,8,0,11
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 6,Yes,REP,152,152,8,144
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 6,No,REP,9,6,0,9
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 7,Yes,REP,162,155,8,154
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 7,No,REP,2,1,0,2
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 8,Yes,REP,157,151,8,149
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 8,No,REP,2,5,0,2
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 9,Yes,REP,154,140,8,146
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 9,No,REP,7,17,0,7
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 10,Yes,REP,154,135,8,146
San Patricio County,3/3/20,Republican Primary Election,,,114,2040,2040,Proposition 10,No,REP,9,10,0,9
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,President,Joe Walsh,REP,1,1,0,1
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,1,0,0
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,President,Matthew John Matern,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,President,Donald J. Trump,REP,306,299,12,294
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,President,Bill Weld,REP,0,1,0,0
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,President,Zoltan G. Istvan,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,President,Bob Ely,REP,0,1,0,0
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,President,Uncommitted,REP,14,7,0,14
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,United States Senator,Mark Yancey,REP,20,37,1,19
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,United States Senator,Virgil Bierschwale,REP,3,4,0,3
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,United States Senator,Dwayne Stovall,REP,34,40,2,32
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,United States Senator,John Cornyn,REP,234,191,9,225
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,United States Senator,John Anthony Castro,REP,15,15,0,15
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"United States Representative,
District No. 27",Michael Cloud,REP,294,284,10,284
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Railroad Commissioner,Ryan Sitton,REP,107,76,6,101
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Railroad Commissioner,"James ""Jim"" Wright",REP,170,201,4,166
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"Chief Justice, Supreme Court",Nathan Hecht,REP,276,272,8,268
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,REP,271,267,8,263
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,267,270,8,259
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"Justice, Supreme Court, Place 8",Brett Busby,REP,270,269,8,262
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,153,161,5,148
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,111,111,5,106
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,262,271,7,255
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"Judge, Court of Criminal Appeals, Place 9",David Newell,REP,262,270,7,255
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"State Senator, District 21",Frank Pomeroy,REP,261,268,7,254
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"State Representative, District 43",J. M. Lozano,REP,271,273,7,264
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,REP,250,253,7,243
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,REP,256,261,7,249
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,269,271,7,262
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"District Attorney, 36th Judicial District",Samuel Smith Jr,REP,265,266,7,258
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,County Attorney,Tamara Cochran-May,REP,264,264,7,257
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Sheriff,Oscar Rivera,REP,132,125,7,125
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Sheriff,Daniel Lorberau,REP,165,167,3,162
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,262,262,7,255
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"Constable, Precinct No. 6",Kody Fahrenthold,REP,133,127,7,126
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,"Constable, Precinct No. 6",Ronald Howe,REP,163,171,3,160
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,County Chairman,Michael Carter,REP,264,266,7,257
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 1,Yes,REP,278,262,10,268
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 1,No,REP,32,42,2,30
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 2,Yes,REP,275,256,11,264
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 2,No,REP,34,47,2,32
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 3,Yes,REP,290,294,13,277
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 3,No,REP,14,12,0,14
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 4,Yes,REP,292,295,13,279
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 4,No,REP,9,7,0,9
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 5,Yes,REP,268,284,10,258
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 5,No,REP,32,17,2,30
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 6,Yes,REP,290,294,13,277
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 6,No,REP,15,9,0,15
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 7,Yes,REP,307,303,12,295
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 7,No,REP,5,3,0,5
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 8,Yes,REP,306,305,13,293
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 8,No,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 9,Yes,REP,288,282,13,275
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 9,No,REP,14,22,0,14
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 10,Yes,REP,287,282,11,276
San Patricio County,3/3/20,Republican Primary Election,,,115,3815,3815,Proposition 10,No,REP,21,18,1,20
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,President,Joe Walsh,REP,1,2,0,1
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,President,"Roque ""Rocky"" De La Fuente Guerra",REP,2,0,0,2
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,President,Matthew John Matern,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,President,Donald J. Trump,REP,291,323,17,274
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,President,Bill Weld,REP,6,1,0,6
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,President,Zoltan G. Istvan,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,President,Bob Ely,REP,1,0,0,1
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,President,Uncommitted,REP,8,12,0,8
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,United States Senator,Mark Yancey,REP,9,31,1,8
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,United States Senator,Virgil Bierschwale,REP,3,1,0,3
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,United States Senator,Dwayne Stovall,REP,16,36,0,16
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,United States Senator,John Cornyn,REP,259,237,15,244
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,United States Senator,John Anthony Castro,REP,8,16,0,8
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,"United States Representative,
District No. 27",Michael Cloud,REP,293,322,16,277
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Railroad Commissioner,Ryan Sitton,REP,104,80,8,96
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Railroad Commissioner,"James ""Jim"" Wright",REP,169,225,6,163
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,"Chief Justice, Supreme Court",Nathan Hecht,REP,279,303,16,263
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,REP,275,299,16,259
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,276,295,16,260
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,"Justice, Supreme Court, Place 8",Brett Busby,REP,271,293,16,255
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,153,165,6,147
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,109,127,5,104
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,266,290,16,250
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,"Judge, Court of Criminal Appeals, Place 9",David Newell,REP,269,294,16,253
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,"State Senator, District 21",Frank Pomeroy,REP,271,287,16,255
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,"State Representative, District 43",J. M. Lozano,REP,285,303,16,269
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,REP,265,278,16,249
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,REP,266,275,16,250
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,275,291,16,259
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,"District Attorney, 36th Judicial District",Samuel Smith Jr,REP,272,281,16,256
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,County Attorney,Tamara Cochran-May,REP,266,285,15,251
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Sheriff,Oscar Rivera,REP,167,177,7,160
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Sheriff,Daniel Lorberau,REP,124,144,9,115
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,273,286,16,257
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,"Constable, Precinct No. 4",Parnell Haynes,REP,275,290,16,259
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,County Chairman,Michael Carter,REP,277,287,16,261
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 1,Yes,REP,263,299,14,249
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 1,No,REP,37,33,3,34
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 2,Yes,REP,269,281,15,254
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 2,No,REP,34,48,1,33
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 3,Yes,REP,279,312,14,265
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 3,No,REP,23,16,1,22
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 4,Yes,REP,285,315,16,269
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 4,No,REP,16,14,0,16
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 5,Yes,REP,269,304,12,257
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 5,No,REP,25,25,2,23
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 6,Yes,REP,275,311,15,260
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 6,No,REP,20,16,0,20
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 7,Yes,REP,295,324,16,279
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 7,No,REP,9,5,0,9
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 8,Yes,REP,299,324,16,283
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 8,No,REP,4,4,0,4
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 9,Yes,REP,283,311,16,267
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 9,No,REP,15,21,0,15
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 10,Yes,REP,277,302,14,263
San Patricio County,3/3/20,Republican Primary Election,,,116,3982,3982,Proposition 10,No,REP,22,22,2,20
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,President,Joe Walsh,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,2,0,0
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,President,Matthew John Matern,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,President,Donald J. Trump,REP,58,59,1,57
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,President,Bill Weld,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,President,Zoltan G. Istvan,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,President,Bob Ely,REP,0,0,0,0
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,President,Uncommitted,REP,3,0,0,3
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,United States Senator,Mark Yancey,REP,5,3,0,5
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,United States Senator,Virgil Bierschwale,REP,1,1,0,1
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,United States Senator,Dwayne Stovall,REP,5,12,0,5
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,United States Senator,John Cornyn,REP,45,35,1,44
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,United States Senator,John Anthony Castro,REP,4,8,0,4
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,"United States Representative,
District No. 34",Rey Gonzalez,REP,18,30,1,17
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,"United States Representative,
District No. 34",Rod Lingsch,REP,36,27,0,36
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,Railroad Commissioner,Ryan Sitton,REP,19,12,0,19
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,Railroad Commissioner,"James ""Jim"" Wright",REP,36,42,1,35
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,"Chief Justice, Supreme Court",Nathan Hecht,REP,53,53,1,52
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,REP,51,51,1,50
San Patricio County,3/3/20,Republican Primary Election,,,117,535,535,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,53,52,1,52
